student_id,name,gender,age,grade_level,parental_education,study_hours_per_week,attendance_rate,internet_access,extracurricular_activities,test_prep_course,sleep_hours,previous_score,math_score,science_score,english_score,final_score,passed,risk_level
STU19292,Kritika Gupta,Male,15,Grade 12,High School,20.6,87.8,Yes,Yes,Completed,4.6,80.2,84.0,69.0,79.0,78.2,Yes,Low
STU19293,Suresh Rao,Male,18,Grade 10,Associate Degree,4.1,65.1,No,No,Completed,7.5,35.1,39.0,44.0,33.0,40.5,No,High
STU19294,Priya Singh,Male,16,Grade 11,Bachelor's Degree,6.7,77.5,Yes,No,Completed,7.0,46.9,48.0,40.0,50.0,41.7,No,High
STU19295,Diya Krishnan,Female,17,Grade 12,Some College,4.3,69.7,Yes,No,Not Completed,5.4,35.0,38.0,25.0,28.0,31.1,No,High
STU19296,Vikram Jain,Male,15,Grade 11,Associate Degree,5.4,88.9,Yes,Yes,Not Completed,8.2,47.0,39.0,50.0,54.0,42.3,No,High
STU19297,Kartik Pillai,Female,17,Grade 12,High School,11.0,84.8,Yes,Yes,Not Completed,5.4,59.1,53.0,61.0,49.0,50.0,Yes,High
STU19298,Arjun Joshi,Female,17,Grade 10,Associate Degree,8.1,84.7,Yes,Yes,Not Completed,6.1,44.5,49.0,36.0,44.0,49.5,No,High
STU19299,Gaurav Das,Female,19,Grade 11,High School,4.0,95.7,No,No,Not Completed,7.9,35.0,25.0,39.0,30.0,33.1,No,High
STU19300,Aisha Mehta,Male,16,Grade 12,Bachelor's Degree,5.0,94.6,Yes,No,Not Completed,5.2,54.0,46.0,55.0,54.0,57.9,Yes,Medium
STU19301,Karan Dutta,Male,18,Grade 11,Some College,8.0,96.8,Yes,Yes,Not Completed,7.6,52.8,41.0,52.0,64.0,52.7,Yes,High
STU19302,Aman Singh,Male,17,Grade 11,Master's Degree,10.9,93.5,Yes,Yes,Not Completed,7.0,53.7,49.0,64.0,58.0,57.3,Yes,Medium
STU19303,Bhavna Dutta,Female,18,Grade 10,Associate Degree,10.1,96.8,No,No,Not Completed,5.5,48.1,32.0,47.0,45.0,39.5,No,High
STU19304,Riya Dutta,Male,19,Grade 12,Associate Degree,7.2,72.2,Yes,Yes,Completed,7.3,54.1,54.0,59.0,54.0,54.2,Yes,High
STU19305,Arjun Deshmukh,Male,19,Grade 10,Bachelor's Degree,15.1,61.6,No,Yes,Completed,8.8,64.7,74.0,73.0,62.0,70.7,Yes,Medium
STU19306,Aman Sharma,Female,16,Grade 12,High School,9.1,71.7,Yes,Yes,Not Completed,6.7,43.7,31.0,39.0,35.0,38.0,No,High
STU19307,Kavya Agarwal,Female,16,Grade 10,Bachelor's Degree,5.5,92.7,Yes,Yes,Completed,6.7,64.5,62.0,59.0,53.0,65.1,Yes,Medium
STU19308,Zara Chopra,Female,18,Grade 11,Bachelor's Degree,4.6,80.5,No,Yes,Not Completed,6.6,38.6,25.0,40.0,28.0,29.5,No,High
STU19309,Manav Patel,Female,15,Grade 10,Some College,11.2,88.6,Yes,Yes,Not Completed,6.4,55.2,54.0,60.0,49.0,56.6,Yes,Medium
STU19310,Tara Dubey,Male,15,Grade 11,High School,13.3,87.7,Yes,Yes,Not Completed,7.4,54.6,55.0,53.0,49.0,57.6,Yes,Medium
STU19311,Shreya Das,Female,16,Grade 12,Some College,7.4,59.0,Yes,No,Not Completed,6.5,38.7,37.0,36.0,31.0,44.4,No,High
STU19312,Suresh Reddy,Male,16,Grade 12,Some College,5.1,80.3,Yes,Yes,Not Completed,8.7,35.0,27.0,25.0,32.0,31.7,No,High
STU19313,Abhinav Khan,Female,19,Grade 11,High School,5.9,91.7,Yes,Yes,Completed,6.7,58.9,62.0,68.0,63.0,68.4,Yes,Medium
STU19314,Manav Joshi,Male,18,Grade 12,Bachelor's Degree,12.6,89.3,Yes,No,Completed,5.2,62.9,46.0,59.0,65.0,52.0,Yes,High
STU19315,Aisha Rao,Female,16,Grade 10,Bachelor's Degree,9.2,72.4,Yes,No,Completed,7.8,47.7,43.0,46.0,53.0,49.2,No,High
STU19316,Gaurav Khan,Male,16,Grade 12,High School,4.1,90.1,Yes,Yes,Completed,7.2,54.1,47.0,62.0,54.0,55.4,Yes,Medium
STU19317,Varun Deshmukh,Male,15,Grade 11,Bachelor's Degree,5.1,82.0,Yes,Yes,Completed,6.7,60.0,49.0,78.0,62.0,60.9,Yes,Medium
STU19318,Aditya Sharma,Female,16,Grade 12,Some College,3.6,78.3,Yes,Yes,Completed,6.9,47.0,37.0,52.0,38.0,41.5,No,High
STU19319,Preeti Kapoor,Female,16,Grade 11,Associate Degree,10.0,98.1,Yes,Yes,Completed,7.6,52.8,50.0,53.0,44.0,50.2,Yes,High
STU19320,Diya Dubey,Male,19,Grade 12,Associate Degree,16.4,93.5,Yes,Yes,Not Completed,7.1,64.5,54.0,66.0,58.0,63.9,Yes,Medium
STU19321,Shreya Nair,Male,16,Grade 11,High School,6.2,66.5,Yes,Yes,Completed,8.2,50.7,28.0,51.0,64.0,39.4,No,High
STU19322,Suresh Bhatt,Male,18,Grade 10,Associate Degree,10.9,84.4,Yes,Yes,Not Completed,4.5,41.2,55.0,41.0,46.0,51.9,Yes,High
STU19323,Manav Chatterjee,Male,18,Grade 11,Some College,11.0,94.2,No,No,Not Completed,7.7,40.6,38.0,34.0,53.0,45.1,No,High
STU19324,Manav Dhawan,Male,17,Grade 10,Associate Degree,6.1,91.3,Yes,No,Completed,7.4,48.6,53.0,42.0,47.0,57.0,Yes,Medium
STU19325,Lavanya Verma,Female,15,Grade 10,High School,8.7,78.1,Yes,No,Completed,7.3,45.8,40.0,48.0,38.0,48.7,No,High
STU19326,Meera Shukla,Male,15,Grade 12,Some College,10.4,80.9,Yes,Yes,Not Completed,6.4,49.4,48.0,49.0,52.0,45.2,No,High
STU19327,Varun Singh,Male,17,Grade 11,Some College,12.8,79.6,Yes,Yes,Not Completed,6.3,42.6,32.0,53.0,42.0,35.8,No,High
STU19328,Anjali Mishra,Male,15,Grade 12,Associate Degree,14.8,95.7,Yes,Yes,Not Completed,8.8,61.4,54.0,67.0,59.0,60.1,Yes,Medium
STU19329,Swati Rao,Female,15,Grade 11,Associate Degree,10.6,86.6,Yes,No,Not Completed,7.1,46.3,39.0,49.0,49.0,47.7,No,High
STU19330,Bhavna Sharma,Female,15,Grade 12,High School,7.7,94.0,Yes,Yes,Not Completed,9.7,59.8,59.0,59.0,53.0,54.9,Yes,High
STU19331,Deepika Shukla,Male,18,Grade 12,Some College,7.4,62.5,No,Yes,Completed,5.8,46.2,45.0,47.0,46.0,44.7,No,High
STU19332,Shreya Tiwari,Male,18,Grade 11,Some College,19.7,96.3,Yes,Yes,Not Completed,6.2,56.1,52.0,47.0,49.0,59.7,Yes,Medium
STU19333,Sneha Dutta,Female,18,Grade 12,Bachelor's Degree,10.2,94.6,No,Yes,Completed,6.8,54.5,44.0,47.0,57.0,44.7,No,High
STU19334,Sanjay Shukla,Male,18,Grade 10,Bachelor's Degree,10.0,81.6,Yes,Yes,Not Completed,5.6,52.6,51.0,33.0,50.0,42.4,No,High
STU19335,Siddharth Saxena,Male,17,Grade 10,High School,15.2,66.2,Yes,No,Not Completed,7.9,49.4,62.0,36.0,49.0,59.9,Yes,Medium
STU19336,Dev Choudhary,Male,18,Grade 11,Some College,5.6,70.0,No,Yes,Not Completed,7.2,35.0,25.0,38.0,37.0,39.4,No,High
STU19337,Simran Bose,Male,16,Grade 10,Bachelor's Degree,4.0,85.7,Yes,Yes,Not Completed,7.3,40.0,43.0,45.0,34.0,46.7,No,High
STU19338,Aman Bose,Female,16,Grade 12,Associate Degree,8.5,77.6,Yes,No,Completed,7.6,53.5,58.0,57.0,42.0,52.7,Yes,High
STU19339,Tara Mehta,Female,19,Grade 10,Associate Degree,14.2,66.7,No,Yes,Not Completed,5.1,46.3,34.0,39.0,48.0,40.8,No,High
STU19340,Nikhil Sharma,Female,16,Grade 11,Bachelor's Degree,4.6,69.2,Yes,Yes,Not Completed,5.8,36.2,26.0,34.0,33.0,40.3,No,High
STU19341,Aryan Agarwal,Male,16,Grade 11,Some College,7.2,92.2,Yes,Yes,Not Completed,5.3,50.8,53.0,54.0,51.0,51.1,Yes,High
STU19342,Karan Singh,Male,16,Grade 10,Some College,15.9,82.6,Yes,Yes,Completed,6.6,60.8,70.0,72.0,64.0,74.8,Yes,Medium
STU19343,Suresh Saxena,Female,17,Grade 12,Some College,9.6,82.6,Yes,Yes,Not Completed,5.9,47.9,48.0,60.0,45.0,49.7,No,High
STU19344,Aarav Tiwari,Male,16,Grade 11,Some College,8.5,84.8,Yes,No,Completed,6.7,53.6,48.0,44.0,55.0,46.2,No,High
STU19345,Priya Roy,Male,19,Grade 11,Some College,8.9,93.1,Yes,No,Completed,7.4,67.4,64.0,71.0,71.0,68.8,Yes,Medium
STU19346,Ishaan Sen,Female,17,Grade 11,Some College,20.0,76.1,No,No,Completed,7.6,53.5,52.0,60.0,55.0,57.8,Yes,Medium
STU19347,Kritika Ghosh,Male,16,Grade 11,Some College,3.1,92.5,Yes,No,Not Completed,7.6,55.6,44.0,52.0,51.0,51.4,Yes,High
STU19348,Siddharth Patel,Male,19,Grade 10,Master's Degree,7.2,85.6,Yes,Yes,Completed,7.8,47.4,60.0,41.0,35.0,49.7,No,High
STU19349,Suresh Shukla,Female,18,Grade 11,Bachelor's Degree,8.3,81.5,Yes,No,Not Completed,6.1,50.0,52.0,51.0,52.0,57.9,Yes,Medium
STU19350,Shreya Choudhary,Male,18,Grade 11,Associate Degree,3.4,91.2,Yes,No,Not Completed,6.3,35.0,28.0,33.0,32.0,25.0,No,High
STU19351,Nisha Roy,Male,19,Grade 12,High School,8.6,67.4,Yes,No,Not Completed,8.6,42.7,38.0,51.0,54.0,43.9,No,High
STU19352,Nikhil Chatterjee,Male,17,Grade 12,Some College,4.9,94.4,No,Yes,Not Completed,6.9,40.7,46.0,49.0,47.0,52.1,Yes,High
STU19353,Anjali Sen,Male,17,Grade 11,Master's Degree,21.6,59.9,Yes,No,Not Completed,5.3,56.0,52.0,59.0,55.0,55.9,Yes,Medium
STU19354,Meera Iyer,Female,19,Grade 12,Associate Degree,4.2,76.9,Yes,No,Completed,7.4,45.3,36.0,53.0,34.0,44.7,No,High
STU19355,Rahul Tiwari,Male,19,Grade 11,Some College,11.2,79.5,Yes,Yes,Completed,7.4,62.6,46.0,52.0,58.0,58.2,Yes,Medium
STU19356,Vikram Menon,Female,19,Grade 11,Associate Degree,3.6,91.3,Yes,No,Completed,7.5,51.8,56.0,53.0,49.0,56.6,Yes,Medium
STU19357,Riya Rao,Male,17,Grade 11,Bachelor's Degree,15.5,61.0,Yes,Yes,Completed,6.9,53.7,56.0,59.0,55.0,53.0,Yes,High
STU19358,Aman Das,Male,16,Grade 11,Bachelor's Degree,16.9,85.9,Yes,Yes,Not Completed,9.3,48.2,44.0,64.0,44.0,49.5,No,High
STU19359,Abhinav Mehta,Female,16,Grade 10,Some College,12.6,92.9,Yes,No,Not Completed,6.2,55.0,38.0,53.0,66.0,52.4,Yes,High
STU19360,Kartik Dhawan,Male,18,Grade 11,High School,14.9,89.6,Yes,No,Not Completed,7.0,52.1,47.0,49.0,61.0,50.9,Yes,High
STU19361,Siddharth Reddy,Female,19,Grade 12,Bachelor's Degree,4.9,76.3,Yes,No,Not Completed,5.9,35.8,32.0,41.0,34.0,38.6,No,High
STU19362,Bhavna Das,Male,17,Grade 11,Master's Degree,11.6,90.0,Yes,No,Completed,6.5,71.0,67.0,70.0,60.0,69.3,Yes,Medium
STU19363,Kritika Dubey,Female,16,Grade 12,Associate Degree,5.7,90.4,Yes,Yes,Completed,6.7,59.9,56.0,54.0,53.0,57.4,Yes,Medium
STU19364,Riya Sen,Female,15,Grade 10,Bachelor's Degree,8.8,80.6,Yes,No,Not Completed,7.2,48.9,38.0,48.0,46.0,44.6,No,High
STU19365,Karan Dutta,Female,17,Grade 11,Some College,2.3,96.9,Yes,Yes,Not Completed,7.1,39.6,25.0,34.0,41.0,34.4,No,High
STU19366,Nikhil Krishnan,Male,16,Grade 11,Master's Degree,6.2,83.1,Yes,No,Completed,6.6,68.0,64.0,63.0,64.0,76.8,Yes,Low
STU19367,Karan Shukla,Male,17,Grade 10,Bachelor's Degree,12.3,81.5,Yes,Yes,Not Completed,7.1,48.4,35.0,52.0,51.0,52.2,Yes,High
STU19368,Karan Bose,Female,19,Grade 10,High School,6.0,77.6,Yes,Yes,Not Completed,6.9,37.3,25.0,45.0,52.0,46.2,No,High
STU19369,Simran Mishra,Female,17,Grade 11,High School,7.8,79.1,Yes,Yes,Not Completed,7.9,35.0,29.0,34.0,30.0,39.0,No,High
STU19370,Kabir Das,Female,16,Grade 10,High School,6.6,65.9,Yes,No,Not Completed,9.6,35.0,36.0,31.0,32.0,41.1,No,High
STU19371,Ritu Choudhary,Female,15,Grade 11,Bachelor's Degree,14.1,73.8,Yes,No,Not Completed,8.6,63.8,66.0,77.0,66.0,70.8,Yes,Medium
STU19372,Tanvi Iyer,Female,17,Grade 10,Some College,7.9,83.9,Yes,No,Completed,9.1,55.3,59.0,57.0,59.0,59.0,Yes,Medium
STU19373,Preeti Khan,Male,17,Grade 12,Associate Degree,14.2,76.6,No,Yes,Not Completed,7.5,45.5,34.0,33.0,30.0,38.7,No,High
STU19374,Mohit Dubey,Female,19,Grade 11,Associate Degree,4.3,68.2,Yes,No,Completed,8.1,46.7,54.0,45.0,43.0,49.5,No,High
STU19375,Ishaan Chopra,Female,15,Grade 12,Bachelor's Degree,11.2,78.4,Yes,Yes,Not Completed,7.8,46.5,47.0,52.0,46.0,55.7,Yes,Medium
STU19376,Zara Sharma,Male,19,Grade 11,Some College,3.8,85.3,Yes,Yes,Not Completed,6.7,42.8,48.0,46.0,41.0,41.7,No,High
STU19377,Abhinav Deshmukh,Male,19,Grade 12,Some College,7.7,65.5,No,Yes,Completed,8.7,47.3,43.0,51.0,48.0,43.8,No,High
STU19378,Neha Verma,Male,16,Grade 11,Master's Degree,5.7,74.7,Yes,Yes,Completed,6.5,56.2,51.0,50.0,49.0,47.4,No,High
STU19379,Tara Iyer,Female,19,Grade 11,Some College,7.5,80.2,Yes,No,Not Completed,6.4,49.8,51.0,48.0,54.0,46.7,No,High
STU19380,Lavanya Choudhary,Female,18,Grade 11,High School,3.6,94.4,Yes,Yes,Completed,6.0,47.6,48.0,49.0,46.0,48.2,No,High
STU19381,Manav Patel,Male,19,Grade 11,Bachelor's Degree,9.8,91.5,Yes,No,Not Completed,5.7,50.7,35.0,43.0,37.0,42.1,No,High
STU19382,Kartik Deshmukh,Male,15,Grade 10,Some College,8.8,87.8,Yes,Yes,Not Completed,7.7,52.6,51.0,38.0,48.0,40.5,No,High
STU19383,Swati Saxena,Male,17,Grade 12,Associate Degree,2.0,82.8,Yes,Yes,Not Completed,5.8,47.5,50.0,55.0,45.0,49.5,No,High
STU19384,Rohan Srivastava,Female,19,Grade 11,Master's Degree,10.3,71.3,Yes,Yes,Completed,5.4,65.0,70.0,61.0,43.0,60.8,Yes,Medium
STU19385,Ishaan Roy,Female,15,Grade 10,Some College,8.7,59.4,Yes,Yes,Not Completed,6.2,37.4,30.0,44.0,42.0,42.1,No,High
STU19386,Harsh Roy,Female,16,Grade 12,High School,3.4,72.6,Yes,No,Completed,7.0,43.9,48.0,34.0,39.0,46.2,No,High
STU19387,Diya Sheikh,Male,16,Grade 11,Some College,19.3,95.1,Yes,Yes,Not Completed,6.2,68.7,62.0,69.0,59.0,71.3,Yes,Medium
STU19388,Bhavna Mehta,Male,17,Grade 11,Some College,5.5,76.8,Yes,No,Completed,6.3,43.0,35.0,33.0,46.0,39.3,No,High
STU19389,Kavya Patel,Male,19,Grade 11,High School,3.0,71.2,Yes,Yes,Completed,7.9,38.7,40.0,40.0,47.0,38.6,No,High
STU19390,Mohit Joshi,Male,18,Grade 11,Some College,9.1,68.5,Yes,No,Not Completed,8.1,49.0,47.0,31.0,43.0,47.1,No,High
STU19391,Meera Reddy,Male,18,Grade 11,Master's Degree,2.9,89.0,Yes,Yes,Not Completed,6.7,64.1,71.0,53.0,69.0,60.8,Yes,Medium
STU19392,Nisha Dutta,Male,16,Grade 11,Bachelor's Degree,4.8,83.6,Yes,Yes,Not Completed,7.7,48.8,51.0,57.0,47.0,53.9,Yes,High
STU19393,Abhinav Deshmukh,Female,19,Grade 12,Associate Degree,7.4,76.7,Yes,No,Completed,4.1,60.5,58.0,60.0,58.0,52.6,Yes,High
STU19394,Lavanya Gupta,Male,15,Grade 11,Some College,3.7,80.4,Yes,Yes,Not Completed,5.1,43.5,42.0,57.0,47.0,43.0,No,High
STU19395,Tanvi Deshmukh,Female,19,Grade 10,Some College,5.0,95.0,Yes,No,Not Completed,8.5,56.8,43.0,67.0,53.0,60.8,Yes,Medium
STU19396,Aisha Banerjee,Male,17,Grade 12,Associate Degree,4.2,97.1,Yes,Yes,Completed,8.7,62.7,54.0,59.0,56.0,57.8,Yes,Medium
STU19397,Abhinav Das,Female,18,Grade 12,High School,7.5,87.3,Yes,Yes,Completed,5.6,53.2,51.0,58.0,56.0,55.2,Yes,Medium
STU19398,Nisha Roy,Male,15,Grade 11,Some College,5.2,55.5,Yes,No,Not Completed,6.0,39.7,45.0,48.0,35.0,42.4,No,High
STU19399,Anjali Patel,Male,15,Grade 10,Bachelor's Degree,5.1,78.8,Yes,No,Not Completed,7.4,49.7,53.0,57.0,54.0,61.8,Yes,Medium
STU19400,Rohan Bhatt,Male,18,Grade 10,High School,2.0,58.7,No,Yes,Not Completed,6.9,35.0,26.0,38.0,35.0,35.4,No,High
STU19401,Vikram Malhotra,Female,17,Grade 11,High School,4.0,87.0,No,Yes,Not Completed,7.4,35.1,34.0,33.0,31.0,36.0,No,High
STU19402,Neha Iyer,Male,15,Grade 10,Associate Degree,11.2,77.6,Yes,Yes,Not Completed,6.0,51.4,45.0,58.0,47.0,52.8,Yes,High
STU19403,Aman Chatterjee,Male,16,Grade 11,Bachelor's Degree,15.7,84.4,Yes,Yes,Completed,7.6,63.7,51.0,48.0,63.0,51.7,Yes,High
STU19404,Akash Shukla,Female,15,Grade 11,High School,2.0,61.9,Yes,No,Not Completed,7.3,36.7,25.0,27.0,36.0,29.0,No,High
STU19405,Sanjay Bose,Female,17,Grade 10,Bachelor's Degree,3.7,95.5,Yes,No,Completed,6.9,56.7,57.0,50.0,51.0,55.8,Yes,Medium
STU19406,Dev Das,Female,18,Grade 10,High School,11.4,93.5,Yes,Yes,Completed,7.1,61.1,65.0,63.0,53.0,56.6,Yes,Medium
STU19407,Aarav Menon,Female,19,Grade 10,Some College,12.5,70.1,Yes,No,Completed,7.5,46.4,49.0,35.0,59.0,52.4,Yes,High
STU19408,Bhavna Khan,Female,15,Grade 11,Some College,5.0,84.5,Yes,Yes,Completed,4.0,41.0,39.0,38.0,43.0,47.4,No,High
STU19409,Neha Tiwari,Female,18,Grade 12,Associate Degree,4.7,89.4,Yes,Yes,Not Completed,6.7,48.7,45.0,39.0,42.0,40.2,No,High
STU19410,Meera Menon,Male,16,Grade 10,High School,11.8,79.9,Yes,Yes,Completed,8.8,45.8,50.0,37.0,42.0,45.6,No,High
STU19411,Varun Sheikh,Male,17,Grade 12,Some College,7.2,80.2,No,No,Not Completed,7.4,36.0,38.0,41.0,40.0,43.1,No,High
STU19412,Manav Gupta,Male,18,Grade 11,High School,9.6,94.0,Yes,Yes,Not Completed,7.1,37.1,41.0,35.0,34.0,46.1,No,High
STU19413,Aisha Pandey,Male,18,Grade 10,Some College,13.2,66.6,Yes,No,Not Completed,8.1,45.0,43.0,36.0,51.0,46.4,No,High
STU19414,Anjali Deshmukh,Male,15,Grade 10,Bachelor's Degree,3.1,73.9,Yes,No,Completed,8.1,42.9,43.0,42.0,37.0,46.5,No,High
STU19415,Karan Srivastava,Male,16,Grade 11,Associate Degree,4.2,91.0,Yes,Yes,Not Completed,7.3,56.5,45.0,50.0,63.0,53.1,Yes,High
STU19416,Aarav Saxena,Female,16,Grade 11,Bachelor's Degree,8.9,91.8,Yes,No,Completed,6.3,57.4,56.0,48.0,62.0,44.8,No,High
STU19417,Gaurav Dubey,Female,15,Grade 12,Some College,6.1,47.6,Yes,Yes,Completed,7.3,35.0,44.0,40.0,31.0,40.5,No,High
STU19418,Varun Deshmukh,Male,19,Grade 11,Master's Degree,5.8,83.1,No,Yes,Not Completed,7.5,47.7,46.0,49.0,47.0,48.9,No,High
STU19419,Diya Agarwal,Male,18,Grade 12,High School,5.0,70.3,No,No,Not Completed,6.9,39.5,41.0,25.0,37.0,30.9,No,High
STU19420,Aryan Khan,Male,16,Grade 10,Bachelor's Degree,6.0,85.7,No,Yes,Not Completed,6.1,55.2,48.0,50.0,50.0,45.0,No,High
STU19421,Bhavna Patel,Female,17,Grade 10,Some College,6.2,64.9,Yes,No,Not Completed,6.8,35.4,35.0,36.0,28.0,33.7,No,High
STU19422,Priya Saxena,Female,17,Grade 10,Associate Degree,4.4,57.8,Yes,Yes,Not Completed,6.5,36.3,33.0,25.0,35.0,36.8,No,High
STU19423,Lavanya Mishra,Female,15,Grade 11,Associate Degree,10.2,77.8,Yes,Yes,Not Completed,7.2,57.3,52.0,54.0,56.0,52.8,Yes,High
STU19424,Siddharth Sharma,Female,18,Grade 12,Some College,12.7,84.0,Yes,Yes,Not Completed,6.4,52.4,49.0,36.0,44.0,50.3,Yes,High
STU19425,Meera Joshi,Male,17,Grade 12,Some College,9.7,84.5,Yes,Yes,Not Completed,6.2,58.1,53.0,57.0,52.0,50.1,Yes,High
STU19426,Siddharth Menon,Female,16,Grade 12,Some College,16.0,67.2,Yes,Yes,Not Completed,6.1,44.4,40.0,44.0,41.0,49.1,No,High
STU19427,Aryan Patel,Male,18,Grade 12,High School,10.3,77.4,Yes,Yes,Not Completed,7.2,43.1,38.0,44.0,53.0,47.5,No,High
STU19428,Deepika Pandey,Female,15,Grade 10,Master's Degree,3.7,49.6,Yes,No,Not Completed,5.5,35.0,33.0,29.0,43.0,32.6,No,High
STU19429,Pooja Rao,Male,15,Grade 12,Bachelor's Degree,6.2,94.7,Yes,No,Not Completed,6.5,54.6,42.0,68.0,55.0,60.6,Yes,Medium
STU19430,Neha Dutta,Female,16,Grade 12,High School,15.7,74.8,Yes,No,Completed,6.5,57.6,51.0,67.0,55.0,60.3,Yes,Medium
STU19431,Aman Patel,Male,19,Grade 12,Some College,7.7,79.1,Yes,Yes,Not Completed,4.9,44.3,39.0,47.0,50.0,53.5,Yes,High
STU19432,Swati Gupta,Male,17,Grade 12,High School,6.1,83.6,Yes,Yes,Completed,8.0,53.8,58.0,43.0,43.0,52.2,Yes,High
STU19433,Pooja Roy,Female,17,Grade 11,Bachelor's Degree,3.0,61.2,Yes,No,Completed,6.3,52.6,58.0,48.0,54.0,52.5,Yes,High
STU19434,Deepika Pandey,Female,16,Grade 12,Associate Degree,6.9,93.3,Yes,Yes,Not Completed,7.8,46.8,52.0,41.0,52.0,56.1,Yes,Medium
STU19435,Zara Agarwal,Female,18,Grade 11,High School,8.8,76.7,Yes,No,Not Completed,8.9,40.9,47.0,32.0,43.0,41.7,No,High
STU19436,Shreya Malhotra,Female,17,Grade 11,Master's Degree,12.7,94.5,Yes,Yes,Not Completed,7.9,63.0,64.0,64.0,53.0,62.3,Yes,Medium
STU19437,Karan Chopra,Female,18,Grade 10,Associate Degree,9.2,89.6,Yes,Yes,Not Completed,8.3,49.4,47.0,58.0,46.0,61.0,Yes,Medium
STU19438,Bhavna Choudhary,Female,17,Grade 10,Bachelor's Degree,21.1,76.9,Yes,Yes,Completed,6.9,70.9,70.0,75.0,56.0,64.9,Yes,Medium
STU19439,Aryan Kapoor,Male,17,Grade 12,Some College,6.5,77.8,Yes,No,Not Completed,10.0,45.6,40.0,39.0,40.0,39.5,No,High
STU19440,Abhinav Roy,Male,18,Grade 12,Bachelor's Degree,4.9,88.9,Yes,Yes,Completed,7.0,54.6,51.0,37.0,60.0,51.6,Yes,High
STU19441,Kavya Sen,Female,15,Grade 12,High School,6.6,87.1,Yes,No,Not Completed,9.2,41.6,42.0,39.0,41.0,42.9,No,High
STU19442,Rohan Tiwari,Male,16,Grade 12,Some College,5.6,60.9,Yes,Yes,Not Completed,5.7,38.0,28.0,41.0,38.0,34.9,No,High
STU19443,Preeti Shukla,Female,17,Grade 12,Bachelor's Degree,4.9,54.3,Yes,No,Not Completed,8.8,35.4,29.0,48.0,33.0,31.3,No,High
STU19444,Sanjay Shukla,Male,18,Grade 12,Master's Degree,7.1,90.9,Yes,No,Not Completed,7.4,51.3,47.0,46.0,59.0,52.5,Yes,High
STU19445,Ishaan Deshmukh,Female,17,Grade 10,High School,6.5,71.0,Yes,No,Not Completed,7.6,35.0,39.0,39.0,36.0,36.7,No,High
STU19446,Swati Bose,Male,15,Grade 12,Master's Degree,5.2,88.2,Yes,No,Not Completed,6.7,49.9,45.0,58.0,46.0,50.1,Yes,High
STU19447,Harsh Singh,Male,16,Grade 10,Associate Degree,10.7,92.4,Yes,No,Not Completed,6.8,54.4,57.0,51.0,45.0,47.0,No,High
STU19448,Shreya Sharma,Female,18,Grade 11,Some College,6.1,75.9,Yes,Yes,Not Completed,6.6,47.8,39.0,53.0,49.0,45.0,No,High
STU19449,Varun Shukla,Female,16,Grade 10,Some College,8.9,86.3,Yes,Yes,Completed,7.2,57.9,62.0,69.0,53.0,60.5,Yes,Medium
STU19450,Dev Dubey,Male,18,Grade 12,Bachelor's Degree,2.4,73.1,Yes,No,Not Completed,5.0,42.7,49.0,54.0,42.0,51.0,Yes,High
STU19451,Arjun Kapoor,Female,17,Grade 10,Some College,4.6,93.0,Yes,Yes,Completed,6.5,61.3,47.0,39.0,57.0,43.2,No,High
STU19452,Arjun Jain,Male,17,Grade 11,High School,8.8,88.0,Yes,No,Not Completed,8.1,35.0,39.0,29.0,38.0,41.5,No,High
STU19453,Manav Jain,Female,17,Grade 11,Some College,4.7,84.3,Yes,Yes,Not Completed,6.6,35.0,33.0,41.0,28.0,37.7,No,High
STU19454,Dev Krishnan,Female,17,Grade 10,Bachelor's Degree,4.6,79.0,Yes,Yes,Completed,6.0,48.1,54.0,46.0,56.0,43.2,No,High
STU19455,Manav Nair,Female,18,Grade 11,Master's Degree,13.6,84.1,Yes,Yes,Not Completed,5.8,74.7,71.0,67.0,76.0,73.8,Yes,Medium
STU19456,Kritika Chopra,Male,18,Grade 10,Bachelor's Degree,7.5,86.7,Yes,No,Not Completed,5.2,51.1,54.0,58.0,58.0,56.7,Yes,Medium
STU19457,Ishaan Dutta,Male,18,Grade 12,Master's Degree,13.8,72.1,Yes,No,Completed,8.8,55.8,49.0,57.0,68.0,55.6,Yes,Medium
STU19458,Abhinav Dutta,Male,18,Grade 11,Some College,6.7,92.2,Yes,Yes,Not Completed,5.6,42.6,52.0,52.0,37.0,44.0,No,High
STU19459,Aisha Gupta,Female,19,Grade 12,Some College,9.0,91.6,Yes,Yes,Completed,7.6,62.6,62.0,53.0,75.0,55.4,Yes,Medium
STU19460,Kartik Roy,Male,15,Grade 11,Master's Degree,15.0,82.9,Yes,Yes,Not Completed,6.6,62.6,65.0,59.0,65.0,62.5,Yes,Medium
STU19461,Dev Choudhary,Female,17,Grade 11,Bachelor's Degree,6.1,68.6,Yes,No,Completed,8.4,42.5,30.0,43.0,40.0,32.3,No,High
STU19462,Arjun Menon,Female,17,Grade 10,Associate Degree,14.6,82.5,Yes,No,Not Completed,7.1,49.2,52.0,49.0,43.0,46.3,No,High
STU19463,Siddharth Joshi,Male,17,Grade 11,Some College,4.0,73.9,No,No,Not Completed,7.7,35.0,29.0,37.0,36.0,37.8,No,High
