student_id,name,gender,age,grade_level,parental_education,study_hours_per_week,attendance_rate,internet_access,extracurricular_activities,test_prep_course,sleep_hours,previous_score,math_score,science_score,english_score,final_score,passed,risk_level,stem_average,overall_subject_avg,study_attendance_index,score_delta
STU21815,Swati Pillai,Female,19,Grade 11,Master's Degree,4.9,68.5,Yes,No,Not Completed,8.3,47.1,60.0,48.0,48.0,52.0,Yes,High,54.0,52.0,3.36,4.9
STU21816,Kabir Sharma,Male,15,Grade 12,High School,5.3,86.8,Yes,Yes,Not Completed,7.3,39.8,43.0,37.0,46.0,39.4,No,High,40.0,42.0,4.6,-0.4
STU21817,Swati Agarwal,Female,17,Grade 10,Master's Degree,13.8,83.3,Yes,Yes,Not Completed,5.8,68.0,66.0,70.0,66.0,60.2,Yes,Medium,68.0,67.3,11.5,-7.8
STU21818,Simran Banerjee,Female,15,Grade 12,Some College,2.0,73.1,No,Yes,Not Completed,6.3,35.0,32.0,25.0,29.0,29.7,No,High,28.5,28.7,1.46,-5.3
STU21819,Deepika Joshi,Male,16,Grade 10,High School,16.1,56.8,Yes,No,Completed,6.8,50.5,55.0,50.0,57.0,50.2,Yes,High,52.5,54.0,9.14,-0.3
STU21820,Siddharth Banerjee,Female,16,Grade 11,Master's Degree,5.6,81.2,Yes,No,Not Completed,5.8,57.1,55.0,59.0,56.0,60.7,Yes,Medium,57.0,56.7,4.55,3.6
STU21821,Deepika Choudhary,Female,19,Grade 12,Associate Degree,5.9,92.8,Yes,No,Not Completed,6.0,49.6,40.0,52.0,52.0,51.1,Yes,High,46.0,48.0,5.48,1.5
STU21822,Mohit Ghosh,Female,17,Grade 11,Some College,8.2,92.7,Yes,Yes,Completed,7.6,53.8,43.0,53.0,56.0,55.5,Yes,Medium,48.0,50.7,7.6,1.7
STU21823,Aman Chopra,Female,19,Grade 12,Some College,3.7,89.5,Yes,Yes,Completed,7.3,42.9,40.0,42.0,43.0,47.6,No,High,41.0,41.7,3.31,4.7
STU21824,Priya Ghosh,Female,16,Grade 10,Bachelor's Degree,9.2,78.5,No,Yes,Not Completed,8.0,39.3,27.0,37.0,34.0,33.6,No,High,32.0,32.7,7.22,-5.7
STU21825,Ishaan Khan,Male,19,Grade 12,Master's Degree,12.7,66.6,Yes,Yes,Not Completed,7.7,48.9,43.0,53.0,32.0,41.7,No,High,48.0,42.7,8.46,-7.2
STU21826,Kritika Menon,Female,15,Grade 10,Master's Degree,10.4,80.3,Yes,No,Not Completed,6.9,62.4,52.0,58.0,61.0,51.7,Yes,High,55.0,57.0,8.35,-10.7
STU21827,Pooja Krishnan,Female,18,Grade 10,Master's Degree,4.9,78.5,Yes,Yes,Completed,7.4,55.9,55.0,55.0,58.0,57.0,Yes,Medium,55.0,56.0,3.85,1.1
STU21828,Simran Saxena,Male,16,Grade 10,Some College,2.1,83.1,Yes,Yes,Not Completed,6.8,35.0,39.0,39.0,33.0,35.6,No,High,39.0,37.0,1.75,0.6
STU21829,Harsh Jain,Female,17,Grade 10,Associate Degree,11.0,84.0,Yes,Yes,Not Completed,6.1,63.0,66.0,70.0,62.0,69.9,Yes,Medium,68.0,66.0,9.24,6.9
STU21830,Varun Agarwal,Female,15,Grade 12,High School,14.8,95.4,Yes,No,Not Completed,7.9,51.9,54.0,57.0,50.0,44.6,No,High,55.5,53.7,14.12,-7.3
STU21831,Lavanya Ghosh,Male,15,Grade 11,Associate Degree,3.2,61.7,Yes,No,Not Completed,6.8,35.0,25.0,25.0,33.0,25.0,No,High,25.0,27.7,1.97,-10.0
STU21832,Zara Pandey,Female,15,Grade 12,Master's Degree,8.5,97.4,Yes,Yes,Not Completed,6.6,51.8,59.0,60.0,45.0,54.3,Yes,High,59.5,54.7,8.28,2.5
STU21833,Ananya Singh,Male,17,Grade 11,High School,5.1,83.6,Yes,Yes,Not Completed,6.1,50.9,46.0,54.0,53.0,53.0,Yes,High,50.0,51.0,4.26,2.1
STU21834,Priya Verma,Male,18,Grade 11,Some College,4.1,77.5,Yes,No,Completed,7.8,43.9,38.0,45.0,37.0,42.5,No,High,41.5,40.0,3.18,-1.4
STU21835,Ananya Krishnan,Female,16,Grade 10,Some College,10.4,72.9,Yes,Yes,Not Completed,8.6,40.2,45.0,33.0,50.0,49.0,No,High,39.0,42.7,7.58,8.8
STU21836,Siddharth Malhotra,Male,18,Grade 11,Associate Degree,3.4,83.4,Yes,Yes,Completed,6.0,43.2,41.0,42.0,33.0,41.5,No,High,41.5,38.7,2.84,-1.7
STU21837,Sneha Patel,Female,15,Grade 10,High School,15.0,71.2,No,No,Not Completed,5.4,48.9,41.0,51.0,48.0,51.7,Yes,High,46.0,46.7,10.68,2.8
STU21838,Siddharth Bhatt,Male,18,Grade 11,Bachelor's Degree,14.5,55.3,Yes,Yes,Not Completed,7.7,45.3,47.0,44.0,48.0,42.9,No,High,45.5,46.3,8.02,-2.4
STU21839,Kavya Dutta,Male,16,Grade 12,High School,6.4,60.9,Yes,No,Not Completed,6.2,36.2,28.0,36.0,34.0,35.8,No,High,32.0,32.7,3.9,-0.4
STU21840,Simran Srivastava,Female,19,Grade 11,High School,10.7,92.4,Yes,No,Completed,8.0,60.5,59.0,52.0,56.0,57.3,Yes,Medium,55.5,55.7,9.89,-3.2
STU21841,Aisha Chopra,Female,18,Grade 10,High School,10.3,92.1,Yes,Yes,Completed,7.5,55.3,52.0,46.0,57.0,46.8,No,High,49.0,51.7,9.49,-8.5
STU21842,Ananya Kapoor,Female,16,Grade 12,Associate Degree,9.1,96.4,No,Yes,Not Completed,8.5,54.3,58.0,52.0,44.0,54.1,Yes,High,55.0,51.3,8.77,-0.2
STU21843,Vikram Dubey,Female,16,Grade 11,High School,6.8,93.4,Yes,Yes,Not Completed,6.7,48.3,48.0,41.0,50.0,54.3,Yes,High,44.5,46.3,6.35,6.0
STU21844,Aditya Das,Female,17,Grade 10,Some College,13.5,80.0,Yes,No,Completed,6.2,59.7,47.0,53.0,61.0,51.8,Yes,High,50.0,53.7,10.8,-7.9
STU21845,Sneha Malhotra,Female,16,Grade 12,Master's Degree,3.4,83.4,Yes,No,Not Completed,5.6,43.7,40.0,45.0,42.0,51.9,Yes,High,42.5,42.3,2.84,8.2
STU21846,Sneha Singh,Female,18,Grade 10,Bachelor's Degree,5.1,62.4,Yes,Yes,Completed,6.9,37.0,29.0,37.0,47.0,35.7,No,High,33.0,37.7,3.18,-1.3
STU21847,Dev Srivastava,Female,17,Grade 10,High School,5.7,81.1,Yes,No,Not Completed,6.5,40.5,31.0,57.0,30.0,36.3,No,High,44.0,39.3,4.62,-4.2
STU21848,Siddharth Pillai,Male,19,Grade 12,High School,5.5,96.4,Yes,Yes,Not Completed,6.4,47.2,47.0,47.0,47.0,50.5,Yes,High,47.0,47.0,5.3,3.3
STU21849,Riya Pandey,Female,16,Grade 12,High School,8.1,87.2,Yes,Yes,Not Completed,6.3,45.4,46.0,43.0,43.0,48.7,No,High,44.5,44.0,7.06,3.3
STU21850,Ishaan Deshmukh,Male,18,Grade 11,Some College,5.9,45.0,Yes,Yes,Not Completed,8.0,35.0,29.0,37.0,31.0,32.5,No,High,33.0,32.3,2.66,-2.5
STU21851,Preeti Dhawan,Male,18,Grade 10,Master's Degree,7.7,99.3,Yes,Yes,Not Completed,6.4,58.1,49.0,50.0,51.0,49.8,No,High,49.5,50.0,7.65,-8.3
STU21852,Vikram Menon,Female,17,Grade 11,High School,7.3,71.4,Yes,No,Not Completed,6.5,40.1,44.0,34.0,36.0,36.1,No,High,39.0,38.0,5.21,-4.0
STU21853,Nikhil Sen,Female,16,Grade 11,Some College,9.6,59.1,Yes,Yes,Completed,6.8,42.8,46.0,35.0,40.0,42.7,No,High,40.5,40.3,5.67,-0.1
STU21854,Tanvi Choudhary,Male,17,Grade 10,Bachelor's Degree,8.9,90.3,No,No,Completed,5.0,67.0,74.0,67.0,65.0,68.5,Yes,Medium,70.5,68.7,8.04,1.5
STU21855,Nisha Srivastava,Female,17,Grade 11,Bachelor's Degree,2.9,90.8,Yes,No,Not Completed,5.8,55.3,65.0,48.0,62.0,60.5,Yes,Medium,56.5,58.3,2.63,5.2
STU21856,Tara Srivastava,Male,16,Grade 10,Master's Degree,10.3,82.2,Yes,Yes,Not Completed,7.9,47.0,52.0,53.0,36.0,49.4,No,High,52.5,47.0,8.47,2.4
STU21857,Manav Das,Male,15,Grade 11,Bachelor's Degree,6.1,86.9,Yes,Yes,Completed,5.4,57.3,57.0,53.0,60.0,56.1,Yes,Medium,55.0,56.7,5.3,-1.2
STU21858,Pooja Srivastava,Female,17,Grade 11,High School,12.6,72.8,No,Yes,Not Completed,7.8,35.0,45.0,31.0,38.0,37.7,No,High,38.0,38.0,9.17,2.7
STU21859,Tanvi Mehta,Female,17,Grade 12,Some College,5.1,93.7,Yes,No,Not Completed,7.0,53.2,54.0,48.0,44.0,50.7,Yes,High,51.0,48.7,4.78,-2.5
STU21860,Ishaan Gupta,Male,19,Grade 11,Associate Degree,8.1,91.4,Yes,No,Completed,7.5,58.0,61.0,40.0,57.0,62.1,Yes,Medium,50.5,52.7,7.4,4.1
STU21861,Rahul Verma,Male,17,Grade 12,Bachelor's Degree,12.5,81.6,Yes,Yes,Completed,8.1,62.9,56.0,59.0,59.0,53.6,Yes,High,57.5,58.0,10.2,-9.3
STU21862,Harsh Dubey,Female,18,Grade 11,Associate Degree,8.1,89.6,Yes,Yes,Not Completed,6.2,35.0,27.0,32.0,32.0,36.9,No,High,29.5,30.3,7.26,1.9
STU21863,Dev Das,Female,19,Grade 12,Bachelor's Degree,12.3,99.5,Yes,Yes,Completed,6.4,75.0,73.0,67.0,81.0,64.8,Yes,Medium,70.0,73.7,12.24,-10.2
STU21864,Zara Gupta,Female,17,Grade 12,Associate Degree,12.0,61.0,Yes,No,Not Completed,6.1,40.1,52.0,33.0,52.0,52.0,Yes,High,42.5,45.7,7.32,11.9
STU21865,Ritu Ghosh,Female,15,Grade 10,High School,9.6,51.7,Yes,No,Not Completed,6.5,35.0,38.0,28.0,32.0,34.2,No,High,33.0,32.7,4.96,-0.8
STU21866,Tara Gupta,Female,17,Grade 11,High School,15.7,85.1,Yes,Yes,Not Completed,6.5,53.6,45.0,60.0,55.0,62.1,Yes,Medium,52.5,53.3,13.36,8.5
STU21867,Tanvi Iyer,Male,16,Grade 10,Some College,10.3,78.3,Yes,Yes,Completed,4.6,54.8,62.0,52.0,54.0,48.7,No,High,57.0,56.0,8.06,-6.1
STU21868,Arjun Deshmukh,Male,16,Grade 11,Bachelor's Degree,5.4,75.2,Yes,Yes,Completed,8.3,49.9,37.0,44.0,52.0,46.1,No,High,40.5,44.3,4.06,-3.8
STU21869,Aarav Joshi,Male,15,Grade 12,High School,4.6,80.3,Yes,No,Not Completed,8.1,35.0,41.0,47.0,30.0,42.3,No,High,44.0,39.3,3.69,7.3
STU21870,Anjali Tiwari,Female,18,Grade 12,Master's Degree,7.6,85.0,Yes,No,Not Completed,7.1,55.6,57.0,66.0,57.0,66.2,Yes,Medium,61.5,60.0,6.46,10.6
STU21871,Ananya Chatterjee,Male,19,Grade 10,Some College,8.3,91.2,Yes,No,Not Completed,6.6,55.0,62.0,53.0,46.0,53.6,Yes,High,57.5,53.7,7.57,-1.4
STU21872,Bhavna Chopra,Female,17,Grade 12,Some College,2.7,55.2,Yes,Yes,Not Completed,8.0,35.0,26.0,36.0,32.0,38.5,No,High,31.0,31.3,1.49,3.5
STU21873,Preeti Khan,Male,19,Grade 12,Associate Degree,3.3,96.7,Yes,No,Not Completed,6.4,47.1,41.0,44.0,35.0,47.3,No,High,42.5,40.0,3.19,0.2
STU21874,Dev Menon,Male,17,Grade 11,Some College,7.3,89.0,Yes,Yes,Completed,7.0,51.8,27.0,56.0,42.0,38.7,No,High,41.5,41.7,6.5,-13.1
STU21875,Abhinav Shukla,Male,17,Grade 12,Master's Degree,9.2,84.3,Yes,No,Not Completed,7.4,63.3,65.0,70.0,60.0,59.8,Yes,Medium,67.5,65.0,7.76,-3.5
STU21876,Harsh Bose,Male,17,Grade 10,Bachelor's Degree,4.3,79.7,Yes,No,Not Completed,5.8,44.5,31.0,38.0,48.0,43.4,No,High,34.5,39.0,3.43,-1.1
STU21877,Nikhil Saxena,Female,19,Grade 12,Master's Degree,12.1,84.1,Yes,No,Not Completed,7.6,56.1,48.0,60.0,53.0,54.6,Yes,High,54.0,53.7,10.18,-1.5
STU21878,Ananya Mishra,Female,18,Grade 12,Associate Degree,6.1,85.7,No,Yes,Completed,8.4,47.2,41.0,44.0,45.0,42.1,No,High,42.5,43.3,5.23,-5.1
STU21879,Ishaan Das,Male,18,Grade 12,High School,23.0,82.7,Yes,Yes,Completed,6.4,69.4,58.0,50.0,60.0,61.1,Yes,Medium,54.0,56.0,19.02,-8.3
STU21880,Rahul Dutta,Male,19,Grade 11,Associate Degree,5.0,97.9,Yes,No,Not Completed,7.2,53.0,45.0,53.0,44.0,48.6,No,High,49.0,47.3,4.89,-4.4
STU21881,Ananya Srivastava,Male,18,Grade 10,Some College,2.8,70.0,Yes,Yes,Completed,9.5,47.2,44.0,51.0,42.0,47.1,No,High,47.5,45.7,1.96,-0.1
STU21882,Karan Choudhary,Female,19,Grade 10,Bachelor's Degree,3.8,88.9,Yes,Yes,Completed,7.0,56.1,58.0,62.0,57.0,60.5,Yes,Medium,60.0,59.0,3.38,4.4
STU21883,Tanvi Chatterjee,Female,19,Grade 11,High School,8.4,87.9,Yes,Yes,Not Completed,6.6,52.6,38.0,51.0,46.0,49.8,No,High,44.5,45.0,7.38,-2.8
STU21884,Harsh Chatterjee,Male,17,Grade 10,Associate Degree,14.7,73.6,Yes,No,Completed,8.8,48.0,46.0,51.0,32.0,42.0,No,High,48.5,43.0,10.82,-6.0
STU21885,Arjun Sen,Female,16,Grade 11,Master's Degree,6.6,79.9,No,Yes,Not Completed,8.3,45.8,49.0,39.0,37.0,39.0,No,High,44.0,41.7,5.27,-6.8
STU21886,Manav Das,Female,19,Grade 12,High School,15.7,73.9,Yes,No,Completed,6.6,57.3,55.0,62.0,54.0,60.8,Yes,Medium,58.5,57.0,11.6,3.5
STU21887,Kritika Verma,Male,17,Grade 10,High School,11.9,87.2,Yes,Yes,Not Completed,6.6,36.6,50.0,33.0,38.0,44.0,No,High,41.5,40.3,10.38,7.4
STU21888,Nisha Srivastava,Female,15,Grade 10,Associate Degree,6.6,82.3,Yes,Yes,Completed,7.4,60.9,67.0,62.0,60.0,69.7,Yes,Medium,64.5,63.0,5.43,8.8
STU21889,Sanjay Verma,Male,19,Grade 12,Associate Degree,10.6,83.8,No,Yes,Not Completed,7.4,39.1,33.0,34.0,41.0,37.0,No,High,33.5,36.0,8.88,-2.1
STU21890,Siddharth Banerjee,Male,15,Grade 12,Some College,2.1,87.1,Yes,Yes,Not Completed,6.6,43.7,36.0,32.0,37.0,40.7,No,High,34.0,35.0,1.83,-3.0
STU21891,Shreya Pandey,Male,15,Grade 11,High School,10.9,86.3,No,Yes,Not Completed,6.4,49.7,35.0,52.0,48.0,45.8,No,High,43.5,45.0,9.41,-3.9
STU21892,Nisha Kapoor,Female,19,Grade 12,Bachelor's Degree,17.6,96.4,Yes,No,Not Completed,8.1,66.2,59.0,54.0,64.0,59.9,Yes,Medium,56.5,59.0,16.97,-6.3
STU21893,Kavya Jain,Female,16,Grade 12,High School,5.5,74.3,Yes,Yes,Not Completed,7.6,36.1,34.0,53.0,35.0,43.9,No,High,43.5,40.7,4.09,7.8
STU21894,Abhinav Patel,Female,17,Grade 11,High School,6.3,73.9,No,No,Not Completed,6.3,35.0,36.0,37.0,30.0,38.0,No,High,36.5,34.3,4.66,3.0
STU21895,Manav Dhawan,Female,19,Grade 11,High School,11.7,78.5,Yes,Yes,Not Completed,6.4,52.3,43.0,52.0,52.0,49.6,No,High,47.5,49.0,9.18,-2.7
STU21896,Ishaan Bose,Male,15,Grade 12,Master's Degree,12.8,77.3,Yes,Yes,Completed,6.7,69.3,66.0,62.0,64.0,67.5,Yes,Medium,64.0,64.0,9.89,-1.8
STU21897,Ananya Agarwal,Male,18,Grade 11,High School,6.8,77.1,Yes,Yes,Not Completed,7.6,42.0,40.0,43.0,36.0,39.3,No,High,41.5,39.7,5.24,-2.7
STU21898,Bhavna Sharma,Male,19,Grade 12,Associate Degree,11.2,99.0,Yes,No,Completed,6.2,67.4,66.0,66.0,70.0,71.5,Yes,Medium,66.0,67.3,11.09,4.1
STU21899,Dev Verma,Male,15,Grade 10,Some College,20.7,85.5,Yes,Yes,Not Completed,8.2,53.2,47.0,55.0,53.0,52.3,Yes,High,51.0,51.7,17.7,-0.9
STU21900,Sneha Pillai,Female,16,Grade 10,Bachelor's Degree,10.3,73.0,Yes,Yes,Completed,6.0,56.6,61.0,52.0,45.0,49.7,No,High,56.5,52.7,7.52,-6.9
STU21901,Kavya Ghosh,Female,19,Grade 11,High School,2.3,86.2,Yes,Yes,Completed,7.7,47.2,28.0,45.0,45.0,41.1,No,High,36.5,39.3,1.98,-6.1
STU21902,Arjun Chatterjee,Male,18,Grade 11,Associate Degree,10.9,77.6,No,Yes,Completed,6.7,50.2,56.0,38.0,49.0,52.8,Yes,High,47.0,47.7,8.46,2.6
STU21903,Kritika Singh,Male,18,Grade 12,High School,13.3,70.4,Yes,No,Not Completed,7.5,36.8,28.0,37.0,42.0,45.7,No,High,32.5,35.7,9.36,8.9
STU21904,Dev Das,Female,15,Grade 11,High School,12.6,71.0,Yes,No,Completed,6.9,60.7,56.0,55.0,43.0,49.2,No,High,55.5,51.3,8.95,-11.5
STU21905,Akash Verma,Male,17,Grade 12,Bachelor's Degree,10.6,81.1,Yes,Yes,Not Completed,7.8,46.8,37.0,48.0,46.0,39.0,No,High,42.5,43.7,8.6,-7.8
STU21906,Ishaan Ghosh,Male,18,Grade 10,Associate Degree,7.2,88.6,Yes,No,Not Completed,6.7,39.6,39.0,26.0,33.0,43.9,No,High,32.5,32.7,6.38,4.3
STU21907,Sneha Gupta,Female,18,Grade 12,High School,6.2,91.0,Yes,Yes,Not Completed,7.9,48.7,38.0,52.0,48.0,44.9,No,High,45.0,46.0,5.64,-3.8
STU21908,Suresh Srivastava,Male,17,Grade 10,High School,11.8,74.0,Yes,No,Not Completed,8.5,48.0,39.0,43.0,44.0,43.0,No,High,41.0,42.0,8.73,-5.0
STU21909,Aarav Sen,Male,15,Grade 10,Some College,14.4,75.5,Yes,Yes,Not Completed,6.2,45.2,45.0,46.0,45.0,49.0,No,High,45.5,45.3,10.87,3.8
STU21910,Kartik Agarwal,Female,17,Grade 12,Bachelor's Degree,13.6,89.2,No,Yes,Not Completed,6.8,49.3,44.0,45.0,55.0,54.7,Yes,High,44.5,48.0,12.13,5.4
STU21911,Swati Sheikh,Male,15,Grade 12,Master's Degree,5.0,74.9,Yes,No,Not Completed,5.9,48.6,40.0,56.0,53.0,58.2,Yes,Medium,48.0,49.7,3.74,9.6
STU21912,Aarav Jain,Female,15,Grade 12,Bachelor's Degree,11.1,87.7,Yes,Yes,Completed,7.0,66.4,63.0,62.0,60.0,62.2,Yes,Medium,62.5,61.7,9.73,-4.2
STU21913,Tanvi Iyer,Male,15,Grade 10,Bachelor's Degree,2.0,80.2,Yes,Yes,Not Completed,8.0,53.0,39.0,52.0,59.0,48.8,No,High,45.5,50.0,1.6,-4.2
STU21914,Shreya Singh,Female,15,Grade 10,Some College,3.9,90.4,No,No,Not Completed,6.5,44.3,33.0,44.0,39.0,43.5,No,High,38.5,38.7,3.53,-0.8
STU21915,Diya Malhotra,Female,15,Grade 10,Some College,2.8,81.6,Yes,Yes,Completed,6.5,40.8,35.0,36.0,37.0,36.6,No,High,35.5,36.0,2.28,-4.2
STU21916,Gaurav Sheikh,Female,19,Grade 10,Some College,4.6,68.3,Yes,No,Not Completed,8.5,37.5,31.0,30.0,28.0,25.0,No,High,30.5,29.7,3.14,-12.5
STU21917,Karan Nair,Female,15,Grade 10,Associate Degree,13.5,88.8,Yes,Yes,Not Completed,7.5,53.4,47.0,54.0,58.0,50.9,Yes,High,50.5,53.0,11.99,-2.5
STU21918,Varun Reddy,Male,19,Grade 10,Master's Degree,2.0,87.3,Yes,No,Not Completed,6.7,46.3,37.0,44.0,53.0,45.5,No,High,40.5,44.7,1.75,-0.8
STU21919,Simran Dutta,Female,15,Grade 11,Some College,12.2,75.0,Yes,No,Not Completed,7.3,49.9,44.0,36.0,49.0,48.0,No,High,40.0,43.0,9.15,-1.9
STU21920,Lavanya Menon,Male,15,Grade 10,Associate Degree,13.7,86.8,No,No,Completed,7.1,54.7,57.0,39.0,62.0,50.5,Yes,High,48.0,52.7,11.89,-4.2
STU21921,Meera Saxena,Male,15,Grade 10,Bachelor's Degree,8.7,87.1,Yes,Yes,Not Completed,7.8,57.3,50.0,50.0,73.0,56.6,Yes,Medium,50.0,57.7,7.58,-0.7
STU21922,Tara Choudhary,Female,19,Grade 10,Some College,10.2,49.9,Yes,Yes,Completed,6.6,38.7,25.0,38.0,41.0,29.7,No,High,31.5,34.7,5.09,-9.0
STU21923,Anjali Verma,Male,15,Grade 12,Associate Degree,14.4,96.5,Yes,Yes,Not Completed,6.7,43.4,25.0,58.0,43.0,48.3,No,High,41.5,42.0,13.9,4.9
STU21924,Siddharth Tiwari,Female,19,Grade 11,Master's Degree,17.8,93.6,No,No,Not Completed,5.2,71.6,61.0,66.0,72.0,64.3,Yes,Medium,63.5,66.3,16.66,-7.3
STU21925,Kartik Jain,Female,18,Grade 11,Bachelor's Degree,3.0,89.2,No,Yes,Not Completed,6.9,39.0,38.0,38.0,40.0,38.3,No,High,38.0,38.7,2.68,-0.7
STU21926,Diya Nair,Female,18,Grade 10,Some College,6.3,78.3,Yes,No,Not Completed,6.3,35.0,32.0,43.0,28.0,33.1,No,High,37.5,34.3,4.93,-1.9
STU21927,Diya Deshmukh,Male,17,Grade 12,High School,4.9,93.4,No,No,Not Completed,6.7,43.8,51.0,45.0,39.0,45.5,No,High,48.0,45.0,4.58,1.7
STU21928,Siddharth Deshmukh,Male,15,Grade 10,High School,5.2,68.9,Yes,No,Completed,7.5,54.1,45.0,48.0,55.0,46.6,No,High,46.5,49.3,3.58,-7.5
STU21929,Preeti Dhawan,Female,15,Grade 12,Bachelor's Degree,6.5,67.7,Yes,Yes,Not Completed,6.2,44.7,38.0,36.0,34.0,36.4,No,High,37.0,36.0,4.4,-8.3
STU21930,Mohit Verma,Male,17,Grade 12,High School,6.2,45.8,Yes,No,Not Completed,6.5,37.1,45.0,34.0,41.0,38.6,No,High,39.5,40.0,2.84,1.5
STU21931,Bhavna Singh,Male,18,Grade 11,Bachelor's Degree,8.6,84.4,Yes,Yes,Not Completed,7.1,60.1,56.0,63.0,66.0,52.1,Yes,High,59.5,61.7,7.26,-8.0
STU21932,Ritu Rao,Female,16,Grade 11,Bachelor's Degree,18.0,75.8,No,Yes,Not Completed,7.0,58.1,54.0,62.0,55.0,58.9,Yes,Medium,58.0,57.0,13.64,0.8
STU21933,Diya Tiwari,Female,18,Grade 10,High School,13.1,77.6,Yes,No,Not Completed,5.0,48.7,49.0,40.0,52.0,52.2,Yes,High,44.5,47.0,10.17,3.5
STU21934,Kavya Khan,Female,16,Grade 10,Master's Degree,7.6,81.2,Yes,Yes,Not Completed,6.3,54.5,30.0,50.0,64.0,43.2,No,High,40.0,48.0,6.17,-11.3
STU21935,Mohit Pillai,Male,17,Grade 12,Some College,3.7,80.2,Yes,No,Not Completed,7.7,35.0,25.0,27.0,28.0,31.4,No,High,26.0,26.7,2.97,-3.6
STU21936,Harsh Ghosh,Female,16,Grade 10,Associate Degree,5.6,52.9,Yes,Yes,Not Completed,5.6,35.0,34.0,25.0,32.0,31.4,No,High,29.5,30.3,2.96,-3.6
STU21937,Aarav Verma,Female,18,Grade 10,Associate Degree,6.9,95.9,Yes,Yes,Not Completed,5.3,44.9,32.0,43.0,42.0,42.7,No,High,37.5,39.0,6.62,-2.2
STU21938,Gaurav Agarwal,Female,15,Grade 10,Master's Degree,10.9,63.3,Yes,Yes,Not Completed,8.3,50.7,44.0,41.0,52.0,47.3,No,High,42.5,45.7,6.9,-3.4
STU21939,Arjun Chatterjee,Male,18,Grade 11,Bachelor's Degree,5.0,73.2,Yes,No,Completed,6.1,44.7,44.0,38.0,39.0,41.7,No,High,41.0,40.3,3.66,-3.0
STU21940,Sanjay Pillai,Male,17,Grade 12,High School,13.6,78.7,Yes,No,Not Completed,6.9,41.0,34.0,41.0,45.0,48.5,No,High,37.5,40.0,10.7,7.5
STU21941,Ishaan Kapoor,Male,19,Grade 10,Associate Degree,8.7,79.4,Yes,Yes,Not Completed,5.7,46.9,43.0,42.0,50.0,53.0,Yes,High,42.5,45.0,6.91,6.1
STU21942,Shreya Banerjee,Female,15,Grade 11,High School,13.5,95.8,Yes,Yes,Not Completed,8.5,57.8,57.0,49.0,57.0,56.3,Yes,Medium,53.0,54.3,12.93,-1.5
STU21943,Ritu Menon,Female,15,Grade 12,Master's Degree,4.3,78.8,Yes,Yes,Not Completed,6.9,41.6,44.0,51.0,43.0,42.3,No,High,47.5,46.0,3.39,0.7
STU21944,Kritika Jain,Male,18,Grade 11,High School,3.9,93.6,Yes,Yes,Not Completed,5.8,48.7,58.0,47.0,54.0,48.0,No,High,52.5,53.0,3.65,-0.7
STU21945,Tara Kapoor,Male,15,Grade 12,Bachelor's Degree,3.2,92.0,Yes,No,Not Completed,7.5,48.8,43.0,45.0,41.0,43.6,No,High,44.0,43.0,2.94,-5.2
STU21946,Ishaan Sen,Male,17,Grade 12,Some College,7.1,47.9,Yes,No,Not Completed,7.7,39.8,28.0,39.0,32.0,31.1,No,High,33.5,33.0,3.4,-8.7
STU21947,Suresh Reddy,Female,17,Grade 12,Associate Degree,10.8,96.1,Yes,Yes,Completed,7.3,68.1,72.0,66.0,69.0,73.4,Yes,Medium,69.0,69.0,10.38,5.3
STU21948,Shreya Krishnan,Male,17,Grade 12,Some College,4.5,91.1,Yes,No,Not Completed,7.4,48.2,55.0,38.0,45.0,50.0,Yes,High,46.5,46.0,4.1,1.8
STU21949,Karan Tiwari,Male,19,Grade 11,Master's Degree,4.6,90.5,Yes,No,Not Completed,7.6,52.0,59.0,47.0,57.0,53.9,Yes,High,53.0,54.3,4.16,1.9
STU21950,Sanjay Mishra,Male,17,Grade 11,Bachelor's Degree,5.4,89.3,Yes,Yes,Not Completed,6.6,58.1,52.0,59.0,61.0,64.6,Yes,Medium,55.5,57.3,4.82,6.5
STU21951,Lavanya Krishnan,Female,18,Grade 10,Associate Degree,4.8,85.5,No,Yes,Not Completed,8.5,41.4,52.0,37.0,37.0,36.0,No,High,44.5,42.0,4.1,-5.4
STU21952,Nikhil Banerjee,Male,16,Grade 11,Associate Degree,3.8,90.4,Yes,No,Completed,6.7,55.2,49.0,52.0,55.0,55.8,Yes,Medium,50.5,52.0,3.44,0.6
STU21953,Kartik Dutta,Female,16,Grade 12,Associate Degree,5.7,92.7,Yes,No,Not Completed,6.8,45.5,35.0,48.0,54.0,52.9,Yes,High,41.5,45.7,5.28,7.4
STU21954,Lavanya Agarwal,Female,16,Grade 11,Master's Degree,10.3,99.3,Yes,Yes,Not Completed,6.9,55.1,65.0,67.0,53.0,64.3,Yes,Medium,66.0,61.7,10.23,9.2
STU21955,Siddharth Menon,Male,17,Grade 12,Associate Degree,8.5,87.4,Yes,Yes,Not Completed,8.4,45.8,40.0,39.0,45.0,41.4,No,High,39.5,41.3,7.43,-4.4
STU21956,Varun Saxena,Female,18,Grade 11,Master's Degree,6.1,91.9,Yes,Yes,Not Completed,8.8,54.7,43.0,48.0,60.0,56.9,Yes,Medium,45.5,50.3,5.61,2.2
